station_id,station_name,lat,lng,member,casual,rides
632,Clark St & Newport St,41.9445281609583,-87.6546912321042,21779,14843,36622
655,Hoyne Ave & Balmoral Ave,41.9798581009963,-87.6819354865164,5385,3172,8557
810,Public Rack - Nagle Ave & Belmont Ave,41.9382705875801,-87.7874618897948,116,37,153
KA1504000102,Fairfield Ave & Roosevelt Rd,41.8666244820916,-87.6945211197564,395,250,645
KA1504000143,Leavitt St & Addison St,41.9466493023162,-87.6833610752292,3261,1880,5141
KA1706005015,Kildare Ave & Montrose Ave,41.9610736600507,-87.7356629053014,1999,953,2952
LF-005,DuSable Lake Shore Dr & North Blvd,41.9117215143689,-87.626803794717,33017,49635,82652
TA1307000038,Sedgwick St & North Ave,41.9113685924533,-87.6386724272581,26212,14703,40915
TA1308000001,Theater on the Lake,41.9262823067906,-87.6308475436754,30848,44984,75832
TA1308000050,Wells St & Concord Ln,41.9121261245864,-87.634670976381,41485,22764,64249
TA1309000026,Lincoln Ave & Belle Plaine Ave,41.9560022616003,-87.6801735306572,6825,3431,10256
24199,Monitor Ave & Division St,41.9019187413481,-87.7717655703138,41,51,92
KA1504000149,Damen Ave & Foster Ave,41.9755511098738,-87.6801687058705,5093,2908,8001
TA1307000140,Western Ave & Leland Ave,41.9664048313987,-87.688704541332,9555,4278,13833
969,Public Rack - Lamon Ave & Erie St,41.892114,-87.746676,55,301,356
1061,Public Rack - Central Park Ave & Fulton Blvd,41.8861702023846,-87.7154480669615,10,18,28
1060,Public Rack - Homan Ave & Lake St,41.8847254548333,-87.7113104676667,9,6,15
13017,Franklin St & Chicago Ave,41.8967669193329,-87.6357060903256,16638,7174,23812
13193,Larrabee St & Webster Ave,41.9218204364107,-87.6441355353034,22064,13626,35690
15632,Talman Ave & Addison St,41.9466378236126,-87.694617194388,4458,2203,6661
21418,Mozart St & Jackson Blvd,41.8775,-87.6974,70,100,170
23108,Monticello Ave & Lawrence Ave,41.9682021098688,-87.7195439893877,1814,1130,2944
24211,Western Ave & Lake St,41.8848102437677,-87.686679862175,395,163,558
366.0,Spaulding Ave & 16th St,41.85892261925,-87.7079620859375,66,384,450
436,Kedzie Ave & George St,41.9338898268802,-87.7072559836139,1238,1036,2274
464,Western Ave & Ardmore Ave,41.9867204759278,-87.6898118346522,749,921,1670
492,Public Rack - Hamlin Ave & Montrose Ave,41.9611871300073,-87.7224074379734,1163,709,1872
517,Public Rack - Pulaski Rd & Armitage Ave,41.9170667622947,-87.7271083757971,2082,757,2839
521,Public Rack - Al Raby School,41.88620541,-87.714771176,4,0,4
861,Public Rack - Sawyer Ave & Lawrence Ave,41.9683056722826,-87.7095137362718,1478,770,2248
KA1504000097,Drake Ave & Montrose Ave,41.9611542443398,-87.7165720104556,1464,1203,2667
TA1305000030,Wells St & Randolph St,41.8842978519346,-87.6339542946396,16207,8046,24253
TA1309000006,Larrabee St & Armitage Ave,41.9180821596636,-87.6437488888433,10100,5950,16050
TA1309000030,Southport Ave & Clybourn Ave,41.921209905685,-87.6652203069719,9220,5130,14350
TA1309000043,Southport Ave & Irving Park Rd,41.954174927792,-87.6643485055627,10912,4886,15798
WL-008,Clinton St & Roosevelt Rd,41.8671155551442,-87.6410782188598,8891,5201,14092
1064,Public Rack - Lawndale Ave & Roosevelt,41.86622452425,-87.717980952,4,0,4
523,Public Rack - Pulaski Rd & Roosevelt Rd,42.0192011801402,-87.6643043699013,2026,1164,3190
TA1305000017,Halsted St & Roosevelt Rd,41.8673300807946,-87.648629068541,12040,3538,15578
1063,Public Rack - Independence Blvd & Roosevelt,41.8662281898889,-87.7184592355556,4,4,8
524,Public Rack - Central Park Ave & Fillmore St,41.86806323825,-87.7154688099,37,5,42
15682,Kedzie Ave & Roosevelt Rd,41.8665008326104,-87.706492521386,100,107,207
15685,Central Park Ave & Ogden Ave,41.8540423536787,-87.7151168145066,565,637,1202
531,Public Rack - Penn Elementary School / KIPP Ascend Middle School,41.8586792473195,-87.7223844226029,128,37,165
962,Public Rack - Pulaski Rd & Polk St,41.8703637,-87.7252556,5,0,5
1067,Public Rack - Pulaski Rd & Grenshaw St,41.8670279,-87.7254644,5,3,8
538,Public Rack - Karlov Ave & 26th St,41.84426581525,-87.727104832125,5,7,12
838,Public Rack - Piotrowski Park,41.836682,-87.73083,8,33,41
15689,California Ave & 23rd Pl,41.8491139303049,-87.6951371217674,534,303,837
21332,Harding Ave & 26th St,41.8442905187175,-87.723352930019,99,155,254
331.0,Pulaski Rd & 21st St,41.8534535848039,-87.7245421710294,22,29,51
1070,Public Rack - Lawndale Ave & 23rd St,41.8498963552043,-87.7166679611344,22,86,108
15687,Central Park Ave & 24th St,41.8480991616143,-87.7150731204584,127,139,266
21334,Lawndale Ave & 30th St,41.8389117094165,-87.7168903602266,293,657,950
24240,Kedzie Ave & 38th St,41.8241702036538,-87.7046894744231,13,46,59
335.0,Komensky Ave & 31st St,41.8367088772418,-87.7256409606319,515,144,659
340,Pulaski & Ann Lurie Pl,41.8163293595724,-87.7246753719057,221,83,304
20245,Ashland Ave & 74th St,41.7592329195519,-87.6634749515287,162,104,266
13420,MLK Jr Dr & Pershing Rd,41.8245939453907,-87.616781310235,1841,1100,2941
15449,State St & Pershing Rd,41.8230173487989,-87.6265677920685,207,119,326
907,Public Rack - Calumet Ave & Garfield Blvd,41.794954484,-87.61748254975,3,1,4
KA1503000001,Shields Ave & 43rd St,41.8162072806905,-87.6348119092066,436,97,533
1075.0,Public Rack - 83rd Pl & Kedzie Ave S,41.741382,-87.702345,2,24,26
1261.0,Public Rack - St Louis & 83rd,41.7421463655,-87.709613886,1,14,15
23117,Kedzie Ave & 83rd St,41.7425272821598,-87.7023022069558,9,123,132
1279.0,Public Rack - Richard Daley College,41.75484737675,-87.7236438475625,7,66,73
13163,Morgan St & 18th St,41.8580849028805,-87.6510764987098,12280,6408,18688
23115,Pulaski Rd & 84th St,41.74040655505,-87.7219083029626,6,100,106
23121,Damen Ave & 87th St,41.7360422895519,-87.6728654561844,61,160,221
24146,Knox Ave & Marquette Ave,41.7711390726904,-87.7377265826737,21,336,357
20202,W 103rd St & S Avers Ave,41.705846874914,-87.7170795092688,40,191,231
1256.0,Public Rack - Springfield & 79th,41.749649,-87.721001,5,11,16
1264.0,Public Rack - Homan & 79th,41.749855,-87.707507,3,45,48
16943,Ashland Ave & Garfield Blvd,41.792825665153,-87.6644275185816,71,49,120
23131,Western Ave & 79th St,41.7508438172635,-87.682692988027,85,82,167
23141,Artesian Ave & 71st St,41.764346668735,-87.684416804634,72,134,206
560,Marshfield Ave & 59th St,41.7868262611698,-87.6662085977153,102,61,163
741,Public Rack - The Montessori School of Englewood,41.76768320375,-87.6677406145,32,71,103
909,Public Rack - Wolcott Ave & 61st St,41.7823702766722,-87.6717177482833,282,54,336
KA1503000021,Stony Island Ave & 64th St,41.7788819046445,-87.5866527326418,174,264,438
1084.0,Public Rack - Linder Ave & 64th Pl,41.7755122535,-87.7579847881,4,41,45
1086.0,Public Rack - 63rd St and Nagle Ave,41.777561386,-87.7821823785,15,103,118
1238.0,Public Rack - Austin & 62nd,41.77971661775,-87.771433899,13,127,140
1240.0,Public Rack - Parkside & 63rd,41.7781615113519,-87.7629820249815,9,142,151
1085.0,Public Rack - 63rd Pl & Narraganssett Ave,41.7765889577879,-87.7820777075455,3,104,107
1088.0,Public Rack - Natoma Ave & 61st St,41.7808489664074,-87.7876164827223,4,208,212
1091.0,Public Rack - Mulligan Ave & 56th St,41.7904365420417,-87.7800334036111,14,66,80
1094.0,Public Rack - Mason Ave & Archer Ave,41.794199,-87.771388,13,36,49
1229.0,Public Rack - Nordica & Archer,41.7922300555757,-87.7976733042954,47,172,219
1235.0,Public Rack - Lockwood & Archer,41.7966761728426,-87.75515791825,43,101,144
1239.0,Public Rack - S Menard & W 63rd,41.777062508,-87.7665571884,0,35,35
1278.0,Public Rack - Wentworth Park,41.7887844468,-87.77963995785,7,20,27
21400,Lawler Ave & 50th St,41.8021734820982,-87.7489411073194,91,254,345
1089.0,Public Rack - Normandy Ave & Archer Ave,41.7922974885,-87.7887945834,12,80,92
1095.0,Public Rack - Mobile Ave & Archer Ave,41.7928700393194,-87.7802706381667,14,36,50
1097.0,Public Rack - Meade Ave & Archer Ave,41.794048705,-87.7740785781667,5,6,11
1241.0,Public Rack - Harlem and W. 59th,41.7849494085,-87.8011909605,3,23,26
1087.0,Public Rack - Sayre Ave & 59th St,41.7846837904167,-87.795814145375,1,19,20
1090.0,Public Rack - Minuteman Park,41.78525210945,-87.7625887064,1,22,23
1093.0,Public Rack - 61st St & Melvina Ave,41.7807656495,-87.7766799805,1,8,9
1228.0,Public Rack - S. New England/ W. 65th,41.773899473,-87.7934953375,9,39,48
24234,Harding Ave & 31st St,41.8367164517911,-87.7230427583482,59,219,278
1092.0,Public Rack - 56th St & Mulligan Ave,41.790500820963,-87.7799495850926,10,42,52
1098.0,Public Rack - New England Ave & Irving Park Rd,41.7985042,-87.7985042,9,24,33
1230.0,Public Rack - Newcastle & Archer,41.7923447132408,-87.7929434993611,2,62,64
1231.0,Public Rack - Neenah & Archer,41.7921375602,-87.78540753055,8,21,29
1232.0,Public Rack - Rutherford & 53rd,41.7950947893889,-87.7905279752778,7,45,52
1236.0,Public Rack - Parkside & Archer,41.7956904376552,-87.7634812936897,32,46,78
13150,Michigan Ave & 18th St,41.8579035166459,-87.624379747215,12169,7665,19834
24297,Mulligan Ave & Archer Ave,41.79296,-87.78052,84,67,151
1234.0,Public Rack - Linder & 51st,41.799984409,-87.7600032989,33,60,93
1096.0,Public Rack - Austin Ave & Archer Ave,41.794209522,-87.771597814875,5,7,12
1233.0,Public Rack - McVicker & 52nd,41.79798533025,-87.773170027,11,15,26
1237.0,Public Rack - Mason & Archer,41.79456,-87.77092,4,0,4
402,Kenneth Ave & 50th St,41.8023222121822,-87.7344061784379,34,139,173
780,Public Rack - Lamon Ave & Archer Ave,41.7982309838333,-87.7449545661111,13,56,69
1155.0,Public Rack - Olmstead Ave & Oliphant Ave,42.002317552803,-87.8171043320433,143,46,189
1189.0,Public Rack - Neva & Foster,41.9748359418333,-87.8059997945,43,16,59
1201.0,Public Rack - Austin & Higgins,41.9731313098333,-87.777887727625,139,186,325
1202.0,Public Rack - Mango & Higgins,41.9716939949032,-87.7723130015807,253,234,487
1099.0,Public Rack - Leland Ave & Melvina Ave,41.96583703275,-87.78223067725,8,6,14
1103.0,Public Rack - Irving Park Rd & Menard Ave,41.9532291260833,-87.7721948385834,13,15,28
1106.0,Public Rack - Irving Park Rd & Melvina Ave,41.9528779948333,-87.7807218265,76,174,250
1112.0,Public Rack - Milwaukee Ave & Pensacola Ave,41.9594974668016,-87.7533853808571,29,46,75
1119.0,Public Rack - Central Ave & Lawrence Ave,41.9678625509653,-87.7676294438749,86,61,147
1120.0,Public Rack - Milwaukee Ave & Catalpa Ave,41.977244711799,-87.7689852637329,276,233,509
1124.0,Public Rack - Lotus Ave & Lawrence Ave,41.967655619921,-87.7636317564474,36,27,63
1125.0,Public Rack - Milwaukee Ave & Kennedy Expy,41.9712681083742,-87.7638759634592,110,56,166
1191.0,Public Rack - Central & Berteau,41.9568835595,-87.767342629,7,8,15
1199.0,Public Rack - Nagel & Higgins,41.9763185063936,-87.787636457117,53,159,212
1280.0,Public Rack - Wilbur Wright College South,41.9582988749765,-87.7874529471484,118,94,212
1281.0,Public Rack - Wilbur Wright College North,41.9590317265,-87.789666521,98,118,216
21324,Meade Ave & Addison St,41.9459431035542,-87.7788851949458,54,70,124
24364,Narragansett Ave & Montrose Ave,41.9599779342934,-87.7869280075507,137,231,368
24366,Linder Ave & Montrose Ave,41.9608098812536,-87.7648800121359,280,164,444
24369,Menard Ave & Lawrence Ave,41.9678800000001,-87.7727400000002,377,106,483
592,Knox Ave & Montrose Ave,41.9606337797262,-87.7453628433986,1482,787,2269
KA1504000164,Keystone Ave & Montrose Ave,41.9611054333426,-87.7289746164441,2807,1213,4020
TA1307000006,Southport Ave & Wellington Ave,41.9357727766236,-87.6636002935724,15472,8295,23767
TA1308000012,Montrose Harbor,41.9639714221659,-87.6381849444567,22788,31063,53851
TA1309000014,Clark St & Leland Ave,41.967089191155,-87.6673073575223,23269,12159,35428
1101.0,Public Rack - Menard Ave & Leland Ave,41.9653445015,-87.7725676385,2,4,6
1104.0,Public Rack - Irving Park Rd & Austin Ave,41.9531097789375,-87.77713647175,20,14,34
1123.0,Public Rack - Milwaukee Ave & Lawrence Ave,41.9673849982482,-87.7602017583112,68,64,132
1209.0,Public Rack - Leader & Caldwell,41.9915009244907,-87.7544636315741,227,38,265
1226.0,Public Rack - Avers & Lawrence,41.9684064900661,-87.7244392579886,135,63,198
1523185.1,Mason Ave & Grand Ave,41.9204400568906,-87.7743862481891,139,85,224
15621,Albany Ave & Montrose Ave,41.9610404391512,-87.7058613635174,5243,2688,7931
317,Long Ave & Belmont Ave,41.9383208992302,-87.7616510743175,51,15,66
475,Whipple/Irving Park,41.9541903510021,-87.7044278523364,802,713,1515
TA1309000019,Lakeview Ave & Fullerton Pkwy,41.9258729590898,-87.6389725431701,20857,14302,35159
1113.0,Public Rack - Irving Park Rd & Leclaire Ave,41.9534205778397,-87.7548523838396,96,63,159
1142.0,Public Rack - Haft Ave & Milwaukee Ave,41.9955924063004,-87.7864120752238,361,124,485
1192.0,Public Rack - Central & Leland,41.9654004599196,-87.7673382266494,47,49,96
15634,Western Ave & Roscoe St,41.943036318116,-87.6872890261629,4039,1728,5767
438,Western Ave & Berteau Ave,41.9577407200159,-87.6882865561926,1661,699,2360
KA1504000096,Sawyer Ave & Irving Park Rd,41.9535909794055,-87.7093062890593,1771,980,2751
1140.0,Public Rack - Natoma Ave & Bryn Mawr Ave,41.9828957237963,-87.7905292976296,261,123,384
1171.0,Public Rack - Overhill Ave & Touhy Ave,42.0114930229103,-87.818977724359,40,36,76
1175.0,Public Rack - Hiawatha & Mendota,42.0069906072536,-87.7780028764746,190,227,417
1197.0,Public Rack - Northwest Hwy & Bryn Mawr,41.9830043052667,-87.7826460219583,237,218,455
21338,California Ave & 36th St,41.8281114317262,-87.694666389137,46,116,162
23167,Laramie Ave & Addison St,41.9456904863101,-87.7569441857339,93,191,284
23173,Central Ave & Wellington Ave,41.9348829067843,-87.766759468345,132,156,288
24196,Mango Ave & North Ave,41.9095826389717,-87.7691211904434,28,133,161
1108.0,Public Rack - Cicero Ave & Belle Plaine Ave,41.955694788419,-87.747513398108,69,58,127
1110.0,Public Rack - Milwaukee Ave & Culyer Ave,41.9546307347612,-87.7494564170449,108,121,229
1205.0,Public Rack - Lynch & Elston,41.9809386213,-87.7613129923166,255,167,422
1222.0,Public Rack - Central Park & Bryn Mawr,41.9828761772222,-87.7195857686667,188,134,322
1223.0,Public Rack - Kenton & Lawrence,41.9680034402059,-87.7431195162843,33,20,53
1225.0,Public Rack - Kenneth & Carmen,41.9726624832845,-87.7392421576992,62,58,120
1130.0,Public Rack - Elston Ave & Gunnison St,41.9685761927,-87.7405746788,364,272,636
1224.0,Public Rack - Kilpatrick & Elston,41.9700191699643,-87.743398819135,38,137,175
15615,Christiana Ave & Lawrence Ave,41.9683560470019,-87.7118309876275,2228,1443,3671
15631,Troy St & Elston Ave,41.9452409864546,-87.7066511085404,3658,1281,4939
21322,Grace St & Cicero Ave,41.9497379693,-87.74693665185,461,245,706
23107,Karlov Ave & Lawrence Ave,41.9679446134952,-87.7304068644526,560,319,879
23110,Keeler Ave & Carmen Ave,41.9743179980988,-87.7330983123177,447,554,1001
24367,Milwaukee Ave & Agatite Ave,41.9615003866847,-87.7548899742222,424,165,589
442,Lincoln Ave & Balmoral Ave,41.9794713721609,-87.6930322343965,2298,1238,3536
590,Kilbourn Ave & Irving Park Rd,41.953733875946,-87.7405669460448,1133,591,1724
1107.0,Public Rack - Milwaukee Ave & Warner Ave,41.9562669259167,-87.7507785631667,15,18,33
1126.0,Public Rack - Laramine Ave & Winnemac Ave,41.9718391662299,-87.7575659734712,36,37,73
1127.0,Public Rack - Karlov Ave & Lawrence Ave,41.96829577315,-87.7300571555,399,309,708
13006,LaSalle St & Washington St,41.8826567407934,-87.6325241545043,11979,4865,16844
13278,Broadway & Cornelia Ave,41.9455279163036,-87.6464455367358,27353,12819,40172
24371,Lavergne Ave & Lawrence Ave,41.9677497446465,-87.7525899489136,316,64,380
542,Public Rack - Chopin Park,41.9426808402778,-87.7618985818889,8,30,38
RP-007,Clark St & Touhy Ave,42.012562758831,-87.6743515384479,1298,667,1965
TA1307000126,Sheffield Ave & Waveland Ave,41.9493811375148,-87.6545185203345,21703,15990,37693
TA1309000015,Leavitt St & Lawrence Ave,41.9688891372605,-87.6840057617257,4768,2681,7449
1111.0,Public Rack - Lavergne Ave & Belle Plaine Ave,41.9553063824917,-87.75178360435,50,51,101
1115.0,Public Rack - Milwaukee Ave & Leland Ave,41.9660980285417,-87.759302133006,48,26,74
1195.0,Public Rack - Nashotah & Northwest Hwy,41.9881379425167,-87.7914255478112,82,122,204
13249,Ashland Ave & Belle Plaine Ave,41.9560648570437,-87.6688399115999,3716,2728,6444
KA1504000151,Clark St & Bryn Mawr Ave,41.9835907449625,-87.6691538347816,10873,5198,16071
13229,Southport Ave & Belmont Ave,41.9394682224761,-87.6637514780483,14710,6485,21195
446,Francisco Ave & Montrose Ave,41.9610384556347,-87.7008972094694,2493,1771,4264
13379,Clarendon Ave & Gordon Ter,41.9578577950878,-87.6495034121126,22199,7344,29543
16906,Austin Blvd & Lake St,41.8879432896291,-87.7742889563053,233,398,631
21371,Kildare Ave & Chicago Ave,41.8953390108333,-87.733740966,35,131,166
444,N Shore Channel Trail & Argyle St,41.9721853966246,-87.7027650351823,2847,1629,4476
13063,Sheridan Rd & Irving Park Rd,41.9542429178661,-87.6544116526998,22194,9130,31324
15576,Lakefront Trail & Bryn Mawr Ave,41.9840346376711,-87.6522833912419,21178,18820,39998
23106,Kenneth Ave & Lawrence Ave,41.9679181692165,-87.7399683206812,540,396,936
SL-008,Federal St & Polk St,41.8720825750457,-87.6295510101084,23599,11872,35471
TA1307000149,Ravenswood Ave & Irving Park Rd,41.9546819334903,-87.6739236073294,8793,3259,12052
1154.0,Public Rack - Ozanam Ave & Devon Ave,41.99700295925,-87.82135747975,35,54,89
1170.0,Public Rack - Ottowa Ave & Touhy Ave,42.0114922,-87.8182017,5,8,13
1203.0,Public Rack - Lavergne & Lawrence,41.9679127106389,-87.7524902690382,341,254,595
1212.0,Public Rack - Forest Glen & Peterson,41.9898668828783,-87.7429185260873,154,21,175
1213.0,Public Rack - Kostner & Peterson,41.9899392087319,-87.7379854479058,117,45,162
1221.0,Public Rack - Pulaski & Ardmore,41.98572617775,-87.72836273875,202,201,403
13008,Millennium Park,41.881038867018,-87.6240868284482,19555,46753,66308
13045,Dearborn St & Erie St,41.8940072090633,-87.629324429629,37716,17154,54870
21312,Lockwood Ave & Wrightwood Ave,41.9277702770284,-87.7585276645968,569,289,858
24148,Fairfield Ave & Pratt Blvd,42.0045023714291,-87.698601979405,522,321,843
24159,Kedvale Ave & Peterson Ave,41.9900714369325,-87.7317357445432,650,158,808
434,Albany Ave & Belmont Ave,41.9396518299062,-87.7052658588669,730,515,1245
KA1504000141,Pulaski Rd & Eddy St,41.9462665676096,-87.7310282045351,558,592,1150
KA1504000156,Clark St & Schreiber Ave,41.9992462164154,-87.6712681679921,6915,4404,11319
KA1504000158,Oakley Ave & Irving Park Rd,41.9543380376733,-87.6860801627823,3662,1447,5109
TA1307000044,Clinton St & 18th St,41.8579574589123,-87.6408338879947,6332,3387,9719
TA1307000127,Clark St & Grace St,41.9507880466779,-87.659174694575,38624,28597,67221
TA1308000022,Pine Grove Ave & Irving Park Rd,41.9543772489499,-87.6480431354755,21250,8356,29606
1145.0,Public Rack - Peterson Ave & Milwaukee Ave,41.98982452325,-87.7809240609,65,146,211
TA1309000041,Sheridan Rd & Lawrence Ave,41.9695160675286,-87.654692984369,8684,4175,12859
1117.0,Public Rack - Nordica Ave & Higgins Ave,41.98012149,-87.80211339,18,25,43
1161.0,Public Rack - Kinzua Ave & Devon Ave,41.9979228338871,-87.7653796589301,298,114,412
1179.0,Public Rack - Oketo & Northwest Hwy,42.0003380385,-87.8124462766667,22,43,65
1180.0,Public Rack - N. Oakview and W. Gregory St,41.9801053189259,-87.8439723185926,297,406,703
1182.0,Public Rack - Cumberland & Catherine,41.9773274438055,-87.8367048989633,261,137,398
1183.0,Public Rack - Canfield & Victoria,41.9850494249167,-87.8231774214861,22,68,90
1185.0,Public Rack - W. Talcott & N. Oriole,41.990637,-87.816938,175,23,198
1198.0,Public Rack - Oak Park & Higgins,41.9788933305,-87.7962446105,7,6,13
1200.0,Public Rack - Melvina & Foster,41.9755950162973,-87.7834777340946,31,62,93
KA1504000162,Clark St & Lunt Ave,42.0090158197502,-87.6741260329503,8340,4233,12573
1118.0,Public Rack - Mont Clare Ave & Higgins Ave,41.9806091585,-87.8049763418056,26,16,42
1135.0,Public Rack - Higgins Ave & Neva Ave,41.980656854125,-87.8060306535417,3,8,11
1176.0,Public Rack - Imlay & Milwaukee,41.9989828457391,-87.7895612498043,90,315,405
1207.0,Public Rack - Parkside & Elston,41.9855083186667,-87.7696176876667,50,45,95
1211.0,Public Rack - Keating & Peterson,41.9901563358095,-87.7471777386667,203,36,239
E002,Chicago Ave & Washington St,42.0325626350028,-87.679110283614,4973,5341,10314
1141.0,Public Rack - Holbrook St & Milwaukee Ave,41.9922873947348,-87.7833075983814,176,25,201
1146.0,Public Rack - Bryn Mawr Ave & Milwaukee Ave,41.9828935949394,-87.774417720697,7,26,33
1204.0,Public Rack - Leamington & Elston,41.9778932438485,-87.7563185026932,80,35,115
24476,Farragut Ave & Central Ave,41.97666,-87.76823,9,2,11
432,Sacramento Blvd & Addison St,41.9460914871007,-87.702988587824,949,841,1790
KA1504000160,Francisco Ave & Foster Ave,41.9756359895372,-87.7014195844043,3994,1752,5746
TA1308000029,Stetson Ave & South Water St,41.8868238060795,-87.6223431112883,14247,8603,22850
chargingstx5,Lincoln Ave & Roscoe St*,41.9433442452014,-87.6706774429208,12245,4970,17215
1206.0,Public Rack - Linder & Elston,41.98357476775,-87.7657749691875,11,17,28
13108,Broadway & Argyle St,41.9739975975561,-87.6597245146561,10620,4505,15125
15578,Broadway & Ridge Ave,41.9840470350308,-87.6602739392663,7620,3403,11023
24153,Kostner Ave & Bryn Mawr Ave,41.9827765414577,-87.7380704520572,476,561,1037
24155,Kostner Ave & Devon Ave,41.9970363125244,-87.7383865035325,176,378,554
24363,Portage Park,41.95607,-87.76472,32,16,48
604,Sheridan Rd & Noyes St (NU),42.058238845179,-87.677434429124,10720,9618,20338
TA1308000026,Wentworth Ave & 24th St,41.8500888034129,-87.6321461885992,6096,4983,11079
1129.0,Public Rack - Elston Ave & Kenneth Ave,41.9676154879861,-87.7395981421528,36,21,57
1132.0,Public Rack - Lawrence Ave & Kimball Ave,41.9682874191333,-87.7126177204445,35,26,61
1152.0,Public Rack - Pratt Ave & Odell Ave,42.00441054625,-87.81105346805,9,12,21
1163.0,Public Rack - Devon Ave & Minnehaha Ave (west),41.997384,-87.763064,4,4,8
1277.0,Public Rack - Peterson Park,41.9787093174118,-87.7555261021765,59,13,72
KA1504000127,Manor Ave & Leland Ave,41.9658759262425,-87.7008236238463,2375,1069,3444
RP-001,Warren Park West,42.0017870389113,-87.688829391222,2634,1236,3870
TA1309000066,Ravenswood Ave & Lawrence Ave,41.9684484267991,-87.6742253036368,27376,9817,37193
15648,Campbell Ave & Fullerton Ave,41.9246350884777,-87.6893095520092,3559,2303,5862
KA1504000078,Lincoln Ave & Winona St,41.9749111468035,-87.6925231012962,2799,1175,3974
24149,Sacramento Ave & Lunt Ave,42.0081984261118,-87.7046100866662,200,244,444
RP-006,Ridge Blvd & Touhy Ave,42.0121328404105,-87.6829177772509,2264,1208,3472
1143.0,Public Rack - Mason Ave & Milwaukee Ave,41.985683,-87.777065,4,1,5
1144.0,Public Rack - Miami Ave & Milwaukee Ave,41.991473,-87.782085,1,8,9
20254.0,W Armitage Ave & N Sheffield Ave,41.9178234952057,-87.6534346030986,5151,2454,7605
13235,Southport Ave & Waveland Ave,41.9480661829528,-87.6640187954781,23781,10974,34755
15628,California Ave & Byron St,41.9521621222003,-87.6980527519,5107,2885,7992
18016,Bernard St & Elston Ave,41.9499227204574,-87.7139525146097,1822,717,2539
1128.0,Public Rack - 4810 Keeler Ave,41.9685380888472,-87.7330291875695,27,13,40
1131.0,Public Rack - Springfield Ave & Lawrence Ave,41.9683812353,-87.7256610275876,72,62,134
1214.0,Public Rack - Pulaski & Rosemont,41.9952034682559,-87.7289615538988,96,51,147
1218.0,Public Rack - Central Park & Peterson,41.9901324548333,-87.7187366439243,64,38,102
13156,Aberdeen St & Monroe St,41.8804219971808,-87.655533352495,14722,4841,19563
20253.0,N Paulina St & Lincoln Ave,41.943828607082,-87.6714977090254,2725,910,3635
494,Public Rack - Avers Ave & Irving Park Rd,41.9537993192235,-87.7241873317084,56,63,119
497,Public Rack - Lowell Ave & Elston Ave,41.9661133824514,-87.7369736978334,70,117,187
498,Public Rack - Avondale Ave & Addison St,41.946546620625,-87.719824327225,18,43,61
932,Public Rack - Jensen Park,41.9648688682392,-87.7207642564397,156,56,212
933,Public Rack - Drake Ave & Leland Ave,41.9659908824444,-87.7168825405724,223,31,254
KA1504000093,Rockwell St & Eastwood Ave,41.9658954346527,-87.6936422507187,4644,1844,6488
KA1504000129,Western Ave & Granville Ave,41.9941625484519,-87.6894408454258,1457,731,2188
KA1504000148,Clark St & Elmdale Ave,41.9908535175708,-87.6697181005243,10482,5274,15756
TA1306000026,Racine Ave & Fullerton Ave,41.925553151743,-87.6584206973064,18915,6611,25526
TA1307000052,Sheffield Ave & Wellington Ave,41.9362539846814,-87.6526628107349,20609,9542,30151
TA1307000113,Southport Ave & Wrightwood Ave,41.9287740841789,-87.6639098004595,14034,7149,21183
TA1307000136,Clark St & Wellington Ave,41.9364941938294,-87.6475446350393,19291,8924,28215
TA1309000036,Burling St & Diversey Pkwy,41.9331377011232,-87.6477589804404,17406,6102,23508
1134.0,Public Rack - Kimball Ave & Lawrence Ave,41.9679325537935,-87.7134257870435,68,59,127
1275.0,Public Rack - Norwood Park Station ,41.991940194625,-87.7991607759636,55,48,103
639,Lakefront Trail & Wilson Ave,41.9661637537492,-87.644650366553,8608,11634,20242
KA1504000128,Kedzie Ave & Foster Ave,41.975672646324,-87.7092618249873,1118,865,1983
KA1504000130,Maplewood Ave & Peterson Ave,41.9902366517365,-87.6933677415089,1108,357,1465
KA1504000134,Ritchie Ct & Banks St,41.9068659955095,-87.6262196128244,21872,18820,40692
TA1308000047,Southport Ave & Clark St,41.9570838020209,-87.6642000151996,10540,5737,16277
13409,Sangamon St & Washington Blvd,41.8831538968476,-87.6510956115305,11623,5322,16945
860,Public Rack - Christiana Ave & Lawrence Ave,41.9685382590417,-87.7125812229167,19,20,39
489,Public Rack - Spaulding Ave & Bryn Mawr Ave,41.9829668178533,-87.7114162104667,28,39,67
929,Public Rack - Campbell Ave & Pratt Blvd,42.0050782800852,-87.692624265789,180,83,263
1133.0,Public Rack - Bernard St & Foster Ave,41.9756511363636,-87.7127099938637,22,13,35
490,Public Rack - Kimball Ave & Carmen Ave,41.9739131116927,-87.713311238276,53,31,84
1196.0,Public Rack - Mulligan & Northwest Hwy,41.98535207575,-87.786715835125,17,9,26
1227.0,Public Rack - Monticello & Lawrence,41.9681912803214,-87.7195382231071,25,24,49
KA150400009X,Kimball Ave & Belmont Ave,41.9393953469732,-87.7120737952554,3764,2071,5835
1136.0,Public Rack - William J Onahan Public School,41.993773751375,-87.79255809075,6,6,12
